TXNAME	SYMBOL
NM_001322390.1	ENTPD6
NM_001322397.1	ENTPD6
NM_001322388.1	ENTPD6
NM_001322391.1	ENTPD6
NM_001322387.1	ENTPD6
NM_001322383.1	ENTPD6
NM_001322396.1	ENTPD6
NM_001317941.2	ENTPD6
NM_001322393.1	ENTPD6
NM_001114089.3	ENTPD6
NM_001322386.1	ENTPD6
NM_001322385.1	ENTPD6
NM_001322392.1	ENTPD6
NM_001322394.1	ENTPD6
NM_001322380.1	ENTPD6
NM_001322384.1	ENTPD6
NM_001322379.1	ENTPD6
NM_001322381.1	ENTPD6
NM_001322382.1	ENTPD6
NM_001247.5	ENTPD6
NM_001322378.1	ENTPD6
NM_001322395.1	ENTPD6
NM_001322398.1	ENTPD6
NM_001322389.1	ENTPD6
NM_002862.4	PYGB
NM_015600.5	ABHD12
NM_001042472.3	ABHD12
NM_021067.5	GINS1
NM_001318226.1	NINL
NM_025176.6	NINL
NM_152667.3	NANP
NM_015655.4	ZNF337
NM_001290261.1	ZNF337
NM_001037730.1	DEFB115
NM_001037731.1	DEFB116
NM_054112.3	DEFB118
NM_153289.4	DEFB119
NM_001271209.2	DEFB119
NM_153323.5	DEFB119
NM_001171832.1	DEFB121
NM_001011878.3	DEFB121
NM_153324.4	DEFB123
NM_001037500.1	DEFB124
NM_014012.6	REM1
NM_178580.2	HM13
NM_178581.2	HM13
NM_030789.3	HM13
NM_178582.3	HM13
NM_181353.3	ID1
NM_002165.4	ID1
NM_032609.3	COX4I2
NM_001317920.2	BCL2L1
NM_001322239.2	BCL2L1
NM_001317921.2	BCL2L1
NM_001322240.2	BCL2L1
NM_001317919.2	BCL2L1
NM_001191.4	BCL2L1
NM_138578.3	BCL2L1
NM_001322242.2	BCL2L1
NM_012112.5	TPX2
NM_033118.4	MYLK2
NM_004118.4	FOXS1
NM_001320479.1	DUSP15
NM_080611.4	DUSP15
NM_001320478.1	DUSP15
NM_001012644.2	DUSP15
NM_177991.3	DUSP15
NM_001008409.4	TTLL9
NM_001367620.1	TTLL9
NM_030815.3	PDRG1
NM_001011718.2	XKR7
NM_001365692.1	CCM2L
NM_080625.4	CCM2L
NM_001172132.2	HCK
NM_001172132.2	HCK
NM_001172133.2	HCK
NM_002110.4	HCK
NM_001172129.2	HCK
NM_001172130.2	HCK
NM_001172131.2	HCK
NM_014742.4	TM9SF4
NM_001363731.1	TM9SF4
NM_002657.3	PLAGL2
NM_015352.2	POFUT1
NM_172236.2	POFUT1
NM_004798.4	KIF3B
NM_015338.6	ASXL1
NM_001164603.1	ASXL1
NM_001363734.1	ASXL1
NM_001256798.2	NOL4L
NM_080616.6	NOL4L
NM_001351680.2	NOL4L
NM_182584.4	C20orf203
NM_001099339.1	COMMD7
NM_053041.2	COMMD7
NM_006892.4	DNMT3B
NM_175848.2	DNMT3B
NM_175849.2	DNMT3B
NM_001207055.2	DNMT3B
NM_001207056.2	DNMT3B
NM_175850.2	DNMT3B
NM_012325.3	MAPRE1
NM_001143967.1	EFCAB8
NM_080675.4	SUN5
NM_025227.3	BPIFB2
NM_174897.2	BPIFB6
NM_182658.2	BPIFB3
NM_182519.2	BPIFB4
NM_001319164.2	BPIFA2
NM_080574.4	BPIFA2
NM_001042439.2	BPIFA3
NM_178466.5	BPIFA3
NM_130852.3	BPIFA1
NM_001243193.2	BPIFA1
NM_016583.4	BPIFA1
NM_033197.3	BPIFB1
NM_001278169.1	CDK5RAP1
NM_016082.4	CDK5RAP1
NM_001278168.1	CDK5RAP1
NM_001278167.1	CDK5RAP1
NM_001365728.1	CDK5RAP1
NM_016408.4	CDK5RAP1
NM_003098.3	SNTA1
NM_001032999.3	CBFA2T2
NM_005093.3	CBFA2T2
NM_001039709.1	CBFA2T2
NM_031231.4	NECAB3
NM_031232.4	NECAB3
NM_080825.4	C20orf144
NM_001024675.2	ACTL10
NM_005225.3	E2F1
NM_183397.3	PXMP4
NM_007238.5	PXMP4
NM_032819.4	ZNF341
NM_001282935.1	ZNF341
NM_001282933.2	ZNF341
NM_176812.5	CHMP4B
NM_016732.3	RALY
NM_007367.4	RALY
NM_001316363.2	EIF2S2
NM_001316364.2	EIF2S2
NM_003908.5	EIF2S2
NM_001672.2	ASIP
NM_001161766.1	AHCY
NM_001362750.2	AHCY
NM_000687.4	AHCY
NM_001322085.2	AHCY
NM_001322084.2	AHCY
NM_001322086.2	AHCY
NM_001324197.2	ITCH
NM_001324198.2	ITCH
NM_001257137.3	ITCH
NM_031483.7	ITCH
NM_001257138.3	ITCH
NM_177953.2	DYNLRB1
NM_001281728.1	DYNLRB1
NM_001281729.1	DYNLRB1
NM_014183.3	DYNLRB1
NM_001281727.1	DYNLRB1
NM_001319157.1	DYNLRB1
NM_181509.3	MAP1LC3A
NM_032514.4	MAP1LC3A
NM_080476.4	PIGU
NM_021202.3	TP53INP2
NM_001329429.2	TP53INP2
NM_001329430.2	TP53INP2
NM_001329431.2	TP53INP2
NM_014071.5	NCOA6
NM_001242539.2	NCOA6
NM_001318240.1	NCOA6
NM_001351702.1	GGT7
NM_178026.3	GGT7
NM_001242393.1	ACSS2
NM_001076552.2	ACSS2
NM_018677.4	ACSS2
NM_000178.4	GSS
NM_001322494.1	GSS
NM_001322495.1	GSS
NM_020884.5	MYH7B
NM_199368.1	TRPC4AP
NM_015638.3	TRPC4AP
NM_001355008.2	MMP24-AS1-EDEM2
NM_001145025.2	EDEM2
NM_018217.3	EDEM2
NM_006404.5	PROCR
NM_006690.4	MMP24
NM_001355004.2	MMP24OS
NM_001355003.2	MMP24OS
NM_001267810.1	EIF6
NM_181468.2	EIF6
NM_002212.4	EIF6
NM_181466.3	EIF6
NM_178468.6	FAM83C
NM_001184977.1	UQCC1
NM_199487.2	UQCC1
NM_018244.5	UQCC1
NM_001319138.2	GDF5
NM_000557.5	GDF5
NM_007186.6	CEP250
NM_001318219.1	CEP250
NM_001145350.2	C20orf173
NM_198398.2	ERGIC3
NM_015966.3	ERGIC3
NM_003116.3	SPAG4
NM_001317931.1	SPAG4
NM_003915.5	CPNE1
NM_001198863.2	CPNE1
NM_152926.3	CPNE1
NM_152925.3	CPNE1
NM_152928.3	CPNE1
NM_152927.3	CPNE1
NM_001198838.2	RBM12
NM_001198840.2	RBM12
NM_152838.4	RBM12
NM_006047.6	RBM12
NM_001198989.2	NFS1
NM_021100.5	NFS1
NM_080748.3	ROMO1
NM_001242600.2	RBM39
NM_001242599.2	RBM39
NM_001323424.2	RBM39
NM_001323422.2	RBM39
NM_004902.4	RBM39
NM_184234.3	RBM39
NM_001323423.2	RBM39
NM_016436.5	PHF20
NM_016558.3	SCAND1
NM_033630.2	SCAND1
NM_001365709.1	CNBD2
NM_080834.4	CNBD2
NM_001207076.3	CNBD2
NM_001304367.2	CNBD2
NM_001258331.2	EPB41L1
NM_001258330.1	EPB41L1
NM_177996.2	EPB41L1
NM_001258329.1	EPB41L1
NM_012156.2	EPB41L1
NM_015511.4	AAR2
NM_001271874.2	AAR2
NM_001365621.1	DLGAP4
NM_014902.6	DLGAP4
NM_001042486.4	DLGAP4
NM_183006.4	DLGAP4
NM_006097.5	MYL9
NM_181526.3	MYL9
NM_001199513.1	TGIF2
NM_021809.7	TGIF2
NM_001199514.2	TGIF2
NM_001199515.1	TGIF2
NM_001199535.2	TGIF2-RAB5IF
NM_001199534.2	RAB5IF
NM_018840.5	RAB5IF
NM_199483.3	RAB5IF
NM_175077.3	SLA2
NM_032214.4	SLA2
NM_022477.4	NDRG3
NM_032013.4	NDRG3
NM_001145316.1	DSN1
NM_001145318.2	DSN1
NM_001145317.2	DSN1
NM_001145315.2	DSN1
NM_024918.4	DSN1
NM_199181.2	SOGA1
NM_080627.4	SOGA1
NM_001304783.1	TLDC2
NM_080628.3	TLDC2
NM_001363729.2	SAMHD1
NM_015474.3	SAMHD1
NM_001363733.2	SAMHD1
NM_001323281.2	RBL1
NM_002895.5	RBL1
NM_001323282.2	RBL1
NM_183404.4	RBL1
NM_152503.7	MROH8
NM_213632.3	MROH8
NM_213631.3	MROH8
NM_001324301.1	RPN2
NM_001324305.1	RPN2
NM_001324304.1	RPN2
NM_001324299.1	RPN2
NM_001324302.1	RPN2
NM_001135771.2	RPN2
NM_001324306.1	RPN2
NM_002951.5	RPN2
NM_001324303.2	RPN2
NM_001184731.2	GHRH
NM_021081.5	GHRH
NM_001369743.1	MANBAL
NM_001369742.1	MANBAL
NM_022077.4	MANBAL
NM_001003897.2	MANBAL
NM_005417.4	SRC
NM_198291.2	SRC
NM_001167820.1	BLCAP
NM_006698.4	BLCAP
NM_001167821.1	BLCAP
NM_001167822.2	BLCAP
NM_001167823.2	BLCAP
NM_001317074.1	BLCAP
NM_001317075.1	BLCAP
NM_005386.4	NNAT
NM_001322802.2	NNAT
NM_181689.3	NNAT
NM_001281495.1	CTNNBL1
NM_030877.5	CTNNBL1
NM_080607.3	VSTM2L
NM_001303457.2	TTI1
NM_014657.3	TTI1
NM_021215.4	RPRD1B
NM_001323316.2	TGM2
NM_001323318.2	TGM2
NM_001323317.2	TGM2
NM_004613.4	TGM2
NM_198951.3	TGM2
NM_001348708.2	KIAA1755
NM_001029864.2	KIAA1755
NM_001725.3	BPI
NM_004139.5	LBP
NM_020336.4	RALGAPB
NM_001282918.2	RALGAPB
NM_001282917.2	RALGAPB
NM_001018082.3	ADIG
NM_001164431.2	ARHGAP40
NM_080552.3	SLC32A1
NM_024855.4	ACTR5
NM_015568.4	PPP1R16B
NM_001172735.3	PPP1R16B
NM_030919.3	FAM83D
NM_021931.4	DHX35
NM_001190809.2	DHX35
NM_005461.5	MAFB
NM_003286.4	TOP1
NM_002660.3	PLCG1
NM_182811.2	PLCG1
NM_015035.4	ZHX3
NM_001301860.2	LPIN3
NM_022896.2	LPIN3
NM_052846.2	EMILIN3
NM_032221.5	CHD6
NM_007050.6	PTPRT
NM_133170.4	PTPRT
NM_006275.6	SRSF6
NM_032107.5	L3MBTL1
NM_015478.7	L3MBTL1
NM_170693.3	SGK2
NM_001199264.1	SGK2
NM_016276.3	SGK2
NM_001323578.2	IFT52
NM_001323579.2	IFT52
NM_016004.5	IFT52
NM_001323580.2	IFT52
NM_001323581.2	IFT52
NM_001303458.3	IFT52
NM_001303459.3	IFT52
NM_001278610.1	MYBL2
NM_002466.4	MYBL2
NM_001008901.2	GTSF1L
NM_176791.4	GTSF1L
NM_001098797.2	TOX2
NM_032883.3	TOX2
NM_001098796.2	TOX2
NM_001098798.2	TOX2
NM_020433.4	JPH2
NM_175913.4	JPH2
NM_016470.8	OSER1
NM_001256738.1	GDAP1L1
NM_001256737.1	GDAP1L1
NM_001256740.1	GDAP1L1
NM_024034.5	GDAP1L1
NM_001256739.2	GDAP1L1
NM_001080472.4	FITM2
NM_178491.3	R3HDML
NM_001287182.2	HNF4A
NM_001030003.3	HNF4A
NM_001287184.2	HNF4A
NM_001030004.3	HNF4A
NM_001287183.1	HNF4A
NM_175914.4	HNF4A
NM_001258355.2	HNF4A
NM_178849.3	HNF4A
NM_178850.3	HNF4A
NM_000457.4	HNF4A
NM_024331.5	TTPAL
NM_001039199.3	TTPAL
NM_001261839.2	TTPAL
NM_198941.2	SERINC3
NM_006811.4	SERINC3
NM_181805.2	PKIG
NM_001281444.1	PKIG
NM_181804.2	PKIG
NM_007066.5	PKIG
NM_001281445.2	PKIG
NM_001322050.1	ADA
NM_001322051.1	ADA
NM_000022.4	ADA
NM_001323369.1	CCN5
NM_003881.3	CCN5
NM_001323370.1	CCN5
NM_022358.4	KCNK15
NM_182970.4	RIMS4
NM_001205317.2	RIMS4
NM_003404.5	YWHAB
NM_139323.4	YWHAB
NM_001372179.1	PABPC1L
NM_006809.5	TOMM34
NM_001352385.2	STK4
NM_006282.5	STK4
NM_001322799.2	KCNS1
NM_002251.5	KCNS1
NM_145652.4	WFDC5
NM_080869.2	WFDC12
NM_002638.4	PI3
NM_003007.5	SEMG1
NM_003008.3	SEMG2
NM_003064.4	SLPI
NM_003833.4	MATN4
NM_030592.3	MATN4
NM_030590.4	MATN4
NM_001281448.2	RBPJL
NM_014276.4	RBPJL
NM_001281449.2	RBPJL
NM_002999.4	SDC4
NM_001197129.2	SYS1
NM_001099791.3	SYS1
NM_033542.4	SYS1
NM_014477.3	TP53TG5
NM_001197139.1	DBNDD2
NM_001048222.2	DBNDD2
NM_001048221.2	DBNDD2
NM_001197140.1	DBNDD2
NM_018478.3	DBNDD2
NM_001048224.2	DBNDD2
NM_001048223.2	DBNDD2
NM_001048226.2	DBNDD2
NM_001048225.2	DBNDD2
NM_015937.6	PIGT
NM_001184729.3	PIGT
NM_001184728.3	PIGT
NM_001184730.3	PIGT
NM_006103.4	WFDC2
NM_006652.2	SPINT3
NM_080827.2	WFDC6
NM_001198986.2	EPPIN-WFDC6
NM_020398.4	EPPIN
NM_001302861.2	EPPIN
NM_181510.3	WFDC8
NM_130896.3	WFDC8
NM_147198.4	WFDC9
NM_080753.3	WFDC10A
NM_147197.2	WFDC11
NM_172131.2	WFDC10B
NM_172006.2	WFDC10B
NM_172005.2	WFDC13
NM_178455.3	SPINT4
NM_080614.2	WFDC3
NM_052951.3	DNTTIP1
NM_001281742.1	UBE2C
NM_001281741.1	UBE2C
NM_181799.3	UBE2C
NM_007019.4	UBE2C
NM_181800.3	UBE2C
NM_181801.4	UBE2C
NM_003279.3	TNNC2
NM_001042633.3	SNX21
NM_033421.4	SNX21
NM_152897.3	SNX21
NM_001042632.3	SNX21
NM_005469.4	ACOT8
NM_080752.4	ZSWIM3
NM_080603.5	ZSWIM1
NM_080608.4	SPATA25
NM_080749.3	NEURL2
NM_001278535.1	NEURL2
NM_001127695.2	CTSA
NM_000308.3	CTSA
NM_001167594.2	CTSA
NM_001242920.1	PLTP
NM_182676.2	PLTP
NM_001242921.1	PLTP
NM_006227.4	PLTP
NM_022104.4	PCIF1
NM_022095.4	ZNF335
NM_004994.3	MMP9
NM_001134771.2	SLC12A5
NM_020708.5	SLC12A5
NM_001348148.2	NCOA5
NM_001348151.2	NCOA5
NM_001348150.2	NCOA5
NM_020967.3	NCOA5
NM_001348149.2	NCOA5
NM_001302753.2	CD40
NM_001322421.2	CD40
NM_001250.6	CD40
NM_001362758.2	CD40
NM_152854.4	CD40
NM_001322422.2	CD40
NM_021248.3	CDH22
NM_001281459.2	SLC35C2
NM_001281457.2	SLC35C2
NM_173073.4	SLC35C2
NM_015945.12	SLC35C2
NM_173179.4	SLC35C2
NM_001281460.2	SLC35C2
NM_001281458.1	SLC35C2
NM_182764.2	ELMO2
NM_133171.5	ELMO2
NM_001318253.2	ELMO2
NM_001353816.1	ZNF334
NM_001353817.1	ZNF334
NM_001270497.2	ZNF334
NM_001353825.1	ZNF334
NM_001353815.1	ZNF334
NM_018102.5	ZNF334
NM_001353818.1	ZNF334
NM_001353821.1	ZNF334
NM_001353813.1	ZNF334
NM_001353814.1	ZNF334
NM_001353820.1	ZNF334
NM_001353823.1	ZNF334
NM_001353826.1	ZNF334
NM_001353824.1	ZNF334
NM_199441.2	ZNF334
NM_001353822.1	ZNF334
NM_001353819.1	ZNF334
NM_080721.3	OCSTAMP
NM_001193340.2	SLC13A3
NM_001011554.3	SLC13A3
NM_001193342.2	SLC13A3
NM_001193339.2	SLC13A3
NM_022829.6	SLC13A3
NM_033550.4	TP53RK
NM_030777.4	SLC2A10
NM_172110.3	EYA2
NM_005244.5	EYA2
NM_001281773.2	ZMYND8
NM_001281772.2	ZMYND8
NM_001281781.3	ZMYND8
NM_001281784.3	ZMYND8
NM_001281771.3	ZMYND8
NM_001281782.3	ZMYND8
NM_183048.4	ZMYND8
NM_001281777.3	ZMYND8
NM_001281778.3	ZMYND8
NM_001281776.3	ZMYND8
NM_012408.6	ZMYND8
NM_183047.4	ZMYND8
NM_001281783.3	ZMYND8
NM_001281775.3	ZMYND8
NM_001281780.3	ZMYND8
NM_001281779.3	ZMYND8
NM_001281774.3	ZMYND8
NM_001363714.1	ZMYND8
NM_001363741.2	ZMYND8
NM_001281769.1	ZMYND8
NM_001174088.2	NCOA3
NM_181659.3	NCOA3
NM_001174087.2	NCOA3
NM_006534.4	NCOA3
NM_198596.2	SULF2
NM_001161841.1	SULF2
NM_018837.3	SULF2
NM_020820.4	PREX1
NM_006420.3	ARFGEF2
NM_001256135.1	CSE1L
NM_001362762.2	CSE1L
NM_001316.4	CSE1L
NM_001319135.1	STAU1
NM_017454.3	STAU1
NM_001322927.1	STAU1
NM_001322930.1	STAU1
NM_001322932.1	STAU1
NM_017452.3	STAU1
NM_001319134.1	STAU1
NM_001322928.1	STAU1
NM_017453.3	STAU1
NM_001322933.1	STAU1
NM_004602.3	STAU1
NM_001037328.2	STAU1
NM_001322931.1	STAU1
NM_001322929.1	STAU1
NM_001348187.1	DDX27
NM_017895.7	DDX27
NM_021035.3	ZNFX1
NM_004975.4	KCNB1
NM_000961.4	PTGIS
NM_004776.4	B4GALT5
NM_001260491.1	SLC9A8
NM_015266.3	SLC9A8
NM_006038.4	SPATA2
NM_001135773.1	SPATA2
NM_018683.4	RNF114
NM_005985.4	SNAI1
NM_199203.2	TMEM189-UBE2V1
NM_022442.6	UBE2V1
NM_001257393.2	UBE2V1
NM_199144.3	UBE2V1
NM_001257394.2	UBE2V1
NM_021988.6	UBE2V1
NM_001282575.3	UBE2V1
NM_001282579.1	UBE2V1
NM_001257398.1	UBE2V1
NM_001282576.1	UBE2V1
NM_001257395.2	UBE2V1
NM_001257396.2	UBE2V1
NM_001032288.3	UBE2V1
NM_001282577.3	UBE2V1
NM_001282578.3	UBE2V1
NM_001257397.2	UBE2V1
NM_001257399.2	UBE2V1
NM_001282580.1	UBE2V1
NM_199129.3	TMEM189
NM_001162505.1	TMEM189
NM_001285878.1	CEBPB
NM_001285879.1	CEBPB
NM_005194.4	CEBPB
NM_001278655.1	SMIM25
NM_001278618.1	PTPN1
NM_002827.4	PTPN1
NM_001290268.2	RIPOR3
NM_080829.3	RIPOR3
NM_032521.3	PARD6B
NM_017843.4	BCAS4
NM_198799.3	BCAS4
NM_001010974.2	BCAS4
NM_181442.4	ADNP
NM_001347511.2	ADNP
NM_015339.5	ADNP
NM_001282531.3	ADNP
NM_001282532.1	ADNP
NM_001317036.1	DPM1
NM_003859.2	DPM1
NM_001317035.1	DPM1
NM_001317034.1	DPM1
NM_014484.5	MOCS3
NM_002237.4	KCNG1
NM_001258295.2	NFATC2
NM_001258294.2	NFATC2
NM_001258292.2	NFATC2
NM_001136021.3	NFATC2
NM_001258297.2	NFATC2
NM_001258296.2	NFATC2
NM_173091.4	NFATC2
NM_012340.5	NFATC2
NM_006045.3	ATP9A
NM_001318031.2	SALL4
NM_020436.5	SALL4
NM_199427.2	ZFP64
NM_001319146.1	ZFP64
NM_199426.2	ZFP64
NM_022088.5	ZFP64
NM_018197.3	ZFP64
NM_173485.6	TSHZ2
NM_001193421.1	TSHZ2
NM_006526.2	ZNF217
NM_001316361.2	BCAS1
NM_003657.3	BCAS1
NM_001366297.1	BCAS1
NM_001366295.1	BCAS1
NM_001366296.1	BCAS1
NM_001366298.1	BCAS1
NM_001323347.1	BCAS1
NM_001128915.2	CYP24A1
NM_000782.5	CYP24A1
NM_002623.4	PFDN4
NM_018431.5	DOK5
NM_177959.3	DOK5
NM_001294161.2	DOK5
NM_080617.6	CBLN4
NM_019888.3	MC3R
NM_080821.3	FAM210B
NM_198434.2	AURKA
NM_198437.3	AURKA
NM_001323304.2	AURKA
NM_198436.3	AURKA
NM_001323305.2	AURKA
NM_198435.3	AURKA
NM_003600.4	AURKA
NM_001323303.2	AURKA
NM_198433.3	AURKA
NM_001033521.1	CSTF1
NM_001033522.2	CSTF1
NM_001324.3	CSTF1
NM_001164116.2	CASS4
NM_020356.4	CASS4
NM_001164115.2	CASS4
NM_001164114.2	CASS4
NM_001283035.1	RTF2
NM_016407.4	RTF2
NM_001283036.1	RTF2
NM_001283037.1	RTF2
NM_001012971.3	FAM209A
NM_001013646.4	FAM209B
NM_003222.4	TFAP2C
NM_001719.3	BMP7
NM_012444.3	SPO11
NM_198265.2	SPO11
NM_003610.4	RAE1
NM_001015885.1	RAE1
NM_001190472.2	MTRNR2L3
NM_001291780.2	RBM38
NM_017495.6	RBM38
NM_183425.3	RBM38
NM_001269043.1	CTCFL
NM_001269042.1	CTCFL
NM_001269040.1	CTCFL
NM_080618.3	CTCFL
NM_001269046.1	CTCFL
NM_001269041.1	CTCFL
NM_001269054.1	CTCFL
NM_001269049.1	CTCFL
NM_001269044.1	CTCFL
NM_001269045.1	CTCFL
NM_001269047.1	CTCFL
NM_001269055.2	CTCFL
NM_001269050.2	CTCFL
NM_001269048.1	CTCFL
NM_001269051.1	CTCFL
NM_001269052.1	CTCFL
NM_002591.4	PCK1
NM_001160418.2	ZBP1
NM_001160417.2	ZBP1
NM_030776.3	ZBP1
NM_001323966.2	ZBP1
NM_001160419.3	ZBP1
NM_199171.2	PMEPA1
NM_199170.3	PMEPA1
NM_199169.3	PMEPA1
NM_020182.5	PMEPA1
NM_001255976.2	PMEPA1
NM_178456.3	C20orf85
NM_001304369.1	ANKRD60
NM_020673.3	RAB22A
NM_004738.5	VAPB
NM_001195677.2	VAPB
NM_153360.3	APCDD1L
NM_001304787.2	APCDD1L
NM_001001433.3	STX16
NM_001134772.3	STX16
NM_001134773.3	STX16
NM_003763.6	STX16
NM_001204868.2	STX16
NM_001204872.2	NPEPL1
NM_001204873.2	NPEPL1
NM_024663.4	NPEPL1
NM_016592.4	GNAS
NM_001309861.2	GNAS
NM_080425.3	GNAS
NM_001077490.2	GNAS
NM_001309883.1	GNAS
NM_001309840.2	GNAS
NM_001077488.4	GNAS
NM_000516.6	GNAS
NM_080426.4	GNAS
NM_001077489.4	GNAS
NM_001309842.2	GNAS
NM_198976.4	NELFCD
NM_001336.4	CTSZ
NM_030773.4	TUBB1
NM_006886.4	ATP5F1E
NM_001256403.2	PRELID3B
NM_016045.3	PRELID3B
NM_178457.2	ZNF831
NM_207032.3	EDN3
NM_001302455.2	EDN3
NM_207034.3	EDN3
NM_207033.3	EDN3
NM_001302456.2	EDN3
NM_001199505.1	PHACTR3
NM_080672.5	PHACTR3
NM_001281507.1	PHACTR3
NM_001199506.1	PHACTR3
NM_183244.1	PHACTR3
NM_183246.1	PHACTR3
NM_014258.4	SYCP2
NM_001190826.2	FAM217B
NM_022106.3	FAM217B
NM_001190827.1	FAM217B
NM_006242.4	PPP1R3D
NM_177980.4	CDH26
NM_021810.6	CDH26
NM_001348204.2	CDH26
NM_001794.5	CDH4
NM_001252338.2	CDH4
NM_001252339.3	CDH4
NM_003185.3	TAF4
NM_144703.3	LSM14B
NM_002792.4	PSMA7
NM_001301778.2	SS18L1
NM_198935.3	SS18L1
NM_015666.3	MTG2
NM_007232.3	HRH3
NM_001363878.1	OSBPL2
NM_144498.3	OSBPL2
NM_014835.4	OSBPL2
NM_001278649.2	OSBPL2
NM_001281438.1	ADRM1
NM_175573.2	ADRM1
NM_001281437.1	ADRM1
NM_007002.4	ADRM1
NM_005560.6	LAMA5
NM_001024.4	RPS21
NM_031215.2	CABLES2
NM_080833.3	RBBP8NL
NM_080473.5	GATA5
NM_178463.4	MIR1-1HG
NM_001302812.2	MIR1-1HG
NM_016354.4	SLCO4A1
NM_002531.3	NTSR1
NM_018270.6	MRGBP
NM_007346.4	OGFR
NM_001853.4	COL9A3
NM_006602.4	TCFL5
NM_001301726.2	TCFL5
NM_080750.4	DPH3P1
NM_033081.2	DIDO1
NM_001193369.2	DIDO1
NM_080797.4	DIDO1
NM_001193370.2	DIDO1
NM_022105.4	DIDO1
NM_080796.3	DIDO1
NM_017896.3	GID8
NM_001302643.2	SLC17A9
NM_022082.4	SLC17A9
NM_080606.4	BHLHE23
NM_017798.4	YTHDF1
NM_139317.3	BIRC7
NM_022161.4	BIRC7
NM_152864.4	NKAIN4
NM_001363718.1	NKAIN4
NM_001363747.1	NKAIN4
NM_001281484.1	ARFGAP1
NM_001281483.1	ARFGAP1
NM_175609.3	ARFGAP1
NM_001281482.2	ARFGAP1
NM_018209.4	ARFGAP1
NM_020882.3	COL20A1
NM_001256573.2	CHRNA4
NM_000744.6	CHRNA4
NM_004518.6	KCNQ2
NM_172108.5	KCNQ2
NM_172106.3	KCNQ2
NM_172107.4	KCNQ2
NM_172109.3	KCNQ2
NM_001958.5	EEF1A2
NM_024299.4	PPDPF
NM_001353423.2	PPDPF
NM_005975.4	PTK6
NM_001256358.1	PTK6
NM_080823.3	SRMS
NM_024059.3	FNDC11
NM_001319153.2	FNDC11
NM_001319152.2	FNDC11
NM_001037335.2	HELZ2
NM_033405.3	HELZ2
NM_012384.5	GMEB2
NM_001276310.1	STMN3
NM_015894.4	STMN3
NM_001283010.1	RTEL1
NM_032957.5	RTEL1
NM_001283009.2	RTEL1
NM_016434.4	RTEL1
NM_003823.4	TNFRSF6B
NM_001267545.2	ARFRP1
NM_001267548.2	ARFRP1
NM_001267546.3	ARFRP1
NM_003224.6	ARFRP1
NM_001134758.4	ARFRP1
NM_001267544.3	ARFRP1
NM_001267547.3	ARFRP1
NM_001267549.3	ARFRP1
NM_001083113.1	ZGPAT
NM_032527.4	ZGPAT
NM_001195654.1	ZGPAT
NM_001195653.1	ZGPAT
NM_181485.2	ZGPAT
NM_001305654.1	LIME1
NM_017806.4	LIME1
NM_001305655.2	LIME1
NM_020062.4	SLC2A4RG
NM_001369741.1	ZBTB46
NM_025224.4	ZBTB46
NM_080622.3	ABHD16B
NM_001243895.1	TPD52L2
NM_001243894.1	TPD52L2
NM_199360.3	TPD52L2
NM_199362.3	TPD52L2
NM_003288.4	TPD52L2
NM_199361.3	TPD52L2
NM_199363.3	TPD52L2
NM_199359.3	TPD52L2
NM_001243891.2	TPD52L2
NM_001243892.2	TPD52L2
NM_025219.3	DNAJC5
NM_001353481.2	UCKL1
NM_001353476.2	UCKL1
NM_001353477.2	UCKL1
NM_001353480.2	UCKL1
NM_001353482.2	UCKL1
NM_001353475.2	UCKL1
NM_017859.4	UCKL1
NM_001353478.2	UCKL1
NM_001353479.2	UCKL1
NM_001193379.2	UCKL1
NM_020713.3	ZNF512B
NM_080621.5	SAMD10
NM_012469.4	PRPF6
NM_001348090.1	C20orf204
NM_018419.3	SOX18
NM_198723.2	TCEA2
NM_003195.6	TCEA2
NM_001039467.2	RGS19
NM_005873.3	RGS19
NM_182647.4	OPRL1
NM_001318853.2	OPRL1
NM_000913.6	OPRL1
NM_001200019.2	OPRL1
NM_001318855.1	OPRL1
NM_001318854.1	OPRL1
NM_001353425.1	LKAAEAR1
NM_001007125.1	LKAAEAR1
NM_005286.2	NPBWR2
NM_004535.3	MYT1
NM_001104925.1	PCMTD2
NM_018257.3	PCMTD2
NM_001290224.1	TPTE
NM_199260.3	TPTE
NM_199259.3	TPTE
NM_199261.3	TPTE
NM_182482.2	BAGE2
NM_174981.3	POTED
NM_001302999.2	LIPI
NM_001303000.2	LIPI
NM_001303001.2	LIPI
NM_001302998.2	LIPI
NM_198996.3	LIPI
NM_001320602.2	RBM11
NM_144770.5	RBM11
NM_006948.5	HSPA13
NM_001256370.1	SAMSN1
NM_001286523.1	SAMSN1
NM_022136.5	SAMSN1
NM_001256579.2	LOC388813
NM_003489.4	NRIP1
NM_001283041.2	USP25
NM_001352560.2	USP25
NM_001283042.3	USP25
NM_013396.6	USP25
NM_001352561.2	USP25
NM_001207066.1	CXADR
NM_001338.5	CXADR
NM_001207063.2	CXADR
NM_001207064.2	CXADR
NM_001207065.2	CXADR
NM_006806.5	BTG3
NM_001130914.2	BTG3
NM_001100421.2	C21orf91
NM_017447.4	C21orf91
NM_001100420.2	C21orf91
NM_001204176.1	CHODL
NM_001204178.1	CHODL
NM_001204175.1	CHODL
NM_001204177.1	CHODL
